,pokemon1_type,pokemon2_type,pokemon3_type,vulnerability 
74342,0,3,14,13
74343,11,10,16,3
74344,3,5,1,13
74345,7,0,5,10
74346,13,12,12,13
74347,4,17,14,10
74348,12,15,10,4
74349,15,7,16,0
74350,6,15,11,5
74351,0,0,16,1
74352,14,16,6,13
74353,16,10,6,8
74354,8,0,17,13
74355,10,14,14,1
74356,8,0,5,14
74357,5,13,3,0
74358,5,16,1,14
74359,14,16,9,1
74360,11,11,17,3
74361,0,4,11,14
74362,3,7,0,13
74363,1,16,9,3
74364,9,3,6,10
74365,9,0,10,10
74366,13,13,9,1
74367,0,7,16,1
74368,13,3,8,1
74369,4,7,2,15
74370,13,13,13,1
74371,15,0,8,14
74372,5,15,6,14
74373,6,1,15,6
74374,14,13,6,5
74375,3,2,1,12
74376,9,5,6,10
74377,3,4,14,13
74378,10,7,13,8
74379,17,15,15,0
74380,11,0,16,14
74381,9,5,5,10
74382,17,9,6,10
74383,15,8,4,0
74384,17,4,0,13
74385,11,17,9,10
74386,6,3,6,5
74387,2,13,9,5
74388,14,6,2,5
74389,15,11,2,0
74390,10,15,15,11
74391,4,1,11,3
74392,3,2,4,15
74393,3,0,17,13
74394,17,14,10,10
74395,11,14,1,3
74396,3,4,4,15
74397,15,6,7,8
74398,5,3,10,0
74399,8,3,1,12
74400,5,3,14,10
74401,7,9,12,10
74402,8,15,16,17
74403,1,6,2,5
74404,8,16,7,17
74405,16,15,1,16
74406,3,1,3,13
74407,1,0,9,3
74408,10,2,11,11
74409,13,11,3,5
74410,9,3,11,3
74411,12,2,11,5
74412,8,8,3,12
74413,0,8,6,13
74414,7,3,13,10
74415,2,10,4,11
74416,1,1,8,3
74417,4,11,6,5
74418,17,2,12,0
74419,3,2,14,13
74420,2,3,12,13
74421,1,4,9,3
74422,0,8,17,13
74423,14,11,0,1
74424,11,3,9,5
74425,1,9,6,10
74426,6,9,3,5
74427,3,14,6,13
74428,9,11,6,5
74429,11,3,10,5
74430,4,13,5,15
74431,7,13,7,10
74432,6,8,6,5
74433,16,7,8,8
74434,7,6,17,10
74435,14,0,8,1
74436,9,16,17,16
74437,13,17,16,1
74438,1,10,15,11
74439,15,16,16,16
74440,8,11,12,17
74441,0,13,6,5
74442,7,1,9,10
74443,5,11,13,5
74444,14,8,8,17
74445,5,0,1,14
74446,12,15,6,4
74447,5,15,17,0
74448,16,9,7,10
74449,3,1,13,2
74450,1,6,3,5
74451,12,3,3,13
74452,5,2,8,0
74453,12,2,9,4
74454,17,10,2,0
74455,8,13,2,5
74456,11,17,2,0
74457,17,7,7,10
74458,16,14,4,16
74459,16,7,10,8
74460,2,4,10,11
74461,6,16,17,16
74462,17,6,3,13
74463,5,7,17,10
74464,13,2,15,5
74465,3,12,4,13
74466,11,7,0,14
74467,5,3,2,0
74468,10,14,8,17
74469,0,13,16,1
74470,7,16,1,8
74471,17,0,0,13
74472,9,5,13,10
74473,13,1,5,2
74474,9,0,15,14
74475,6,0,14,1
74476,16,5,6,16
74477,8,13,13,1
74478,11,8,15,14
74479,12,2,4,15
74480,7,3,14,10
74481,12,15,10,4
74482,8,7,11,12
74483,1,14,15,2
74484,1,8,4,3
74485,1,3,9,2
74486,2,12,9,0
74487,2,1,13,2
74488,9,8,17,10
74489,9,11,10,3
74490,13,13,0,1
74491,5,16,0,14
74492,2,11,2,5
74493,16,8,15,16
74494,11,10,2,5
74495,5,7,1,10
74496,16,5,12,16
74497,14,2,9,10
74498,3,7,1,13
74499,14,2,8,17
74500,9,6,14,10
74501,6,15,14,5
74502,16,0,13,1
74503,13,10,0,1
74504,9,3,2,10
74505,13,0,0,1
74506,17,6,14,10
74507,15,9,11,14
74508,10,2,1,11
74509,5,6,15,14
74510,3,8,7,13
74511,7,4,2,15
74512,13,2,15,5
74513,6,15,7,8
74514,11,3,8,5
74515,1,14,5,2
74516,16,8,8,12
74517,16,6,11,5
74518,13,13,2,5
74519,8,7,11,12
74520,2,13,8,5
74521,8,7,5,17
74522,14,7,17,10
74523,9,4,4,15
74524,17,0,4,13
74525,1,8,0,3
74526,4,11,5,14
74527,17,14,9,10
74528,15,9,0,14
74529,10,1,14,2
74530,4,2,16,16
74531,10,4,3,8
74532,9,11,16,3
74533,15,13,11,5
74534,11,4,6,5
74535,2,11,14,5
74536,6,2,14,5
74537,17,9,4,10
74538,2,12,7,15
74539,7,6,8,8
74540,12,3,12,13
74541,2,7,16,15
74542,2,9,10,11
74543,3,6,13,5
74544,12,7,5,10
74545,8,17,8,17
74546,16,0,3,13
74547,9,7,16,8
74548,14,8,6,17
74549,6,14,15,5
74550,0,5,9,14
74551,15,3,0,14
74552,1,7,0,3
74553,1,9,5,10
74554,9,3,15,0
74555,3,16,8,13
74556,3,6,2,5
74557,5,15,15,0
74558,3,10,16,13
74559,4,8,13,16
74560,15,7,5,0
74561,9,3,15,0
74562,13,9,16,1
74563,5,5,3,0
74564,16,9,17,10
74565,11,7,8,3
74566,1,4,11,3
74567,17,15,11,0
74568,13,11,9,5
74569,0,13,13,1
74570,15,13,0,1
74571,2,8,5,0
74572,15,17,13,0
74573,5,3,6,10
74574,14,7,5,10
74575,14,17,2,10
74576,3,0,11,14
74577,15,13,6,5
74578,5,0,17,10
74579,13,10,8,1
74580,15,1,15,11
74581,12,4,8,13
74582,16,0,7,1
74583,7,10,5,10
74584,2,2,10,11
74585,7,5,17,10
74586,0,14,6,13
74587,17,11,8,0
74588,6,9,10,8
74589,11,8,10,3
74590,9,2,16,0
74591,1,16,4,16
74592,11,1,2,3
74593,6,4,13,5
74594,5,5,4,0
74595,9,11,12,3
74596,6,8,14,17
74597,3,4,16,16
74598,3,1,14,13
74599,9,3,0,13
74600,14,11,8,17
74601,17,8,9,10
74602,1,3,0,13
74603,1,9,6,10
74604,2,8,10,12
74605,8,11,14,17
74606,4,8,7,15
74607,15,5,5,0
74608,8,6,7,8
74609,2,1,2,12
74610,15,9,16,0
74611,11,7,11,3
74612,16,7,4,15
74613,13,11,5,14
74614,0,4,5,14
74615,13,14,12,1
74616,5,4,3,0
74617,11,3,15,14
74618,4,8,12,16
74619,5,8,10,17
74620,9,7,5,10
74621,7,17,2,10
74622,12,9,6,13
74623,14,1,9,2
74624,13,13,2,5
74625,14,16,1,2
74626,16,14,7,10
74627,5,5,15,0
74628,16,15,16,16
74629,8,0,1,12
74630,8,6,3,12
74631,13,2,14,5
74632,13,11,10,5
74633,1,12,9,3
74634,15,0,0,14
74635,10,5,9,10
74636,9,0,15,14
74637,17,11,4,0
74638,11,15,13,5
74639,5,5,16,0
74640,7,9,5,10
74641,6,7,7,8
74642,0,7,5,14
74643,13,8,9,1
74644,2,10,6,5
74645,0,3,17,13
74646,13,16,11,5
74647,0,15,7,14
74648,10,15,0,11
74649,9,0,2,10
74650,11,0,11,14
74651,8,9,0,12
74652,10,10,2,11
74653,5,12,9,10
74654,16,4,6,16
74655,0,10,3,13
74656,10,8,16,11
74657,13,8,5,17
74658,4,11,16,16
74659,8,2,5,12
74660,9,3,6,10
74661,12,8,6,13
74662,6,16,6,5
74663,15,5,13,0
74664,16,3,5,16
74665,14,17,0,13
74666,16,0,6,16
74667,4,7,9,15
74668,9,1,2,10
74669,1,2,10,11
74670,6,9,2,5
74671,13,17,13,1
74672,6,1,13,2
74673,0,6,2,5
74674,12,6,1,13
74675,6,0,8,6
74676,13,15,7,1
74677,0,7,2,15
74678,14,3,5,10
74679,5,11,16,14
74680,17,14,8,13
74681,8,12,7,17
74682,16,3,5,16
74683,7,0,13,1
74684,8,12,13,17
74685,1,14,6,2
74686,2,13,10,5
74687,11,14,17,10
74688,14,15,4,1
74689,1,4,0,3
74690,9,5,0,10
74691,12,3,9,13
74692,12,13,1,2
74693,17,1,10,10
74694,16,17,0,13
74695,15,11,17,0
74696,16,17,13,16
74697,4,9,10,10
74698,16,10,14,16
74699,16,5,12,16
74700,1,16,8,3
74701,2,16,3,0
74702,6,11,2,5
74703,8,4,10,12
74704,7,5,15,0
74705,11,11,14,3
74706,4,6,5,15
74707,16,17,11,16
74708,9,15,0,14
74709,6,6,6,5
74710,7,7,3,10
74711,11,1,2,3
74712,12,3,0,13
74713,0,13,9,1
74714,5,5,12,0
74715,13,7,14,1
74716,3,16,3,13
74717,10,5,17,0
74718,1,8,10,3
74719,5,12,12,13
74720,2,2,0,12
74721,10,9,14,10
74722,0,17,13,1
74723,1,1,1,3
74724,5,17,3,0
74725,9,5,17,10
74726,9,1,6,10
74727,4,16,4,16
74728,12,11,16,4
74729,8,17,4,0
74730,3,14,12,13
74731,5,4,14,17
74732,8,2,16,12
74733,15,12,0,14
74734,17,2,6,5
74735,6,12,7,8
74736,16,10,2,11
74737,4,8,15,16
74738,8,9,6,12
74739,1,10,11,3
74740,12,13,5,13
74741,16,14,10,16
74742,5,4,8,17
74743,12,16,15,4
74744,4,16,4,16
74745,8,15,9,12
74746,15,8,15,0
74747,13,14,0,1
74748,5,12,0,14
74749,14,4,13,1
74750,15,10,13,11
74751,14,3,8,13
74752,11,11,7,3
74753,8,14,0,1
74754,0,9,5,14
74755,8,7,7,10
74756,14,7,12,13
74757,15,4,2,0
74758,2,7,2,15
74759,4,8,9,12
74760,6,8,13,5
74761,15,14,1,2
74762,5,10,2,0
74763,2,12,17,0
74764,7,7,9,10
74765,17,10,10,11
74766,2,12,4,15
74767,1,17,10,3
74768,2,5,8,0
74769,12,3,1,13
74770,17,16,9,0
74771,10,7,16,8
74772,11,2,12,5
74773,11,10,8,3
74774,9,5,2,10
74775,17,16,15,0
74776,3,1,16,13
74777,2,10,0,11
74778,9,14,4,10
74779,9,9,7,10
74780,17,17,8,0
74781,15,4,5,0
74782,6,0,0,1
74783,2,4,15,0
74784,14,1,17,10
74785,12,6,6,5
74786,13,5,15,0
74787,16,1,15,16
74788,10,10,7,8
74789,12,17,10,13
74790,3,8,12,13
74791,13,15,1,2
74792,17,6,15,0
74793,15,11,16,14
74794,12,16,12,13
74795,8,12,17,13
74796,14,0,14,1
74797,5,10,9,10
74798,2,11,2,5
74799,0,4,13,1
74800,14,11,4,1
74801,14,4,13,1
74802,1,0,9,3
74803,14,11,12,1
74804,8,14,8,17
74805,9,13,17,10
74806,15,4,1,11
74807,16,5,5,0
74808,15,1,14,2
74809,1,10,8,3
74810,5,6,0,14
74811,0,8,17,13
74812,7,16,13,8
74813,0,16,9,1
74814,16,5,12,16
74815,16,0,9,7
74816,9,2,15,0
74817,13,12,17,13
74818,0,7,5,14
74819,2,9,17,0
74820,14,12,16,13
74821,11,1,10,3
74822,17,6,1,10
74823,12,0,14,13
74824,12,8,10,4
74825,13,9,6,5
74826,15,16,7,0
74827,9,6,16,5
74828,0,10,9,1
74829,15,4,11,14
74830,15,2,13,0
74831,5,12,9,10
74832,4,2,14,15
74833,0,5,14,1
74834,0,14,17,13
74835,3,15,15,0
74836,2,12,0,13
74837,11,0,9,14
74838,10,14,3,13
74839,7,8,11,8
74840,4,14,1,2
74841,6,12,3,13
74842,10,17,3,13
74843,14,4,9,10
74844,11,15,14,14
74845,13,12,1,2
74846,15,17,9,0
74847,10,5,13,11
74848,13,2,14,5
74849,7,12,12,13
74850,3,14,9,13
74851,10,11,3,4
74852,10,11,6,8
74853,1,13,16,2
74854,10,4,3,8
74855,9,16,6,16
74856,8,9,15,12
74857,8,1,1,3
74858,9,1,0,10
74859,15,3,8,0
74860,0,7,2,15
74861,3,15,7,0
74862,10,11,7,8
74863,11,2,11,5
74864,12,13,5,13
74865,15,4,9,0
74866,3,7,15,15
74867,4,4,16,16
74868,1,6,14,2
74869,3,10,16,13
74870,11,17,9,10
74871,0,4,5,14
74872,9,8,3,12
74873,2,1,17,0
74874,4,13,15,15
74875,4,17,5,0
74876,9,2,10,11
74877,16,8,12,16
74878,10,6,8,8
74879,1,11,8,3
74880,1,6,12,5
74881,6,5,14,10
74882,6,8,4,5
74883,17,7,16,0
74884,14,11,15,14
74885,11,12,8,3
74886,2,12,17,0
74887,11,6,13,5
74888,5,6,11,14
74889,12,4,1,13
74890,17,3,3,13
74891,12,5,10,4
74892,8,3,10,12
74893,9,11,4,3
74894,4,5,1,15
74895,5,12,15,0
74896,8,5,3,17
74897,9,5,3,10
74898,4,14,16,16
74899,5,10,6,8
74900,7,9,16,8
74901,7,7,2,15
74902,15,2,0,11
74903,7,9,4,15
74904,17,8,5,0
74905,9,9,12,10
74906,0,17,4,13
74907,0,17,11,14
74908,10,16,8,11
74909,10,7,6,8
74910,17,16,5,0
74911,8,2,2,12
74912,11,14,3,13
74913,7,14,12,13
74914,11,9,1,3
74915,12,6,0,13
74916,16,1,4,16
74917,2,5,17,0
74918,11,8,16,3
74919,17,3,15,0
74920,12,9,11,4
74921,7,4,17,10
74922,3,9,16,13
74923,3,1,2,0
74924,9,4,2,15
74925,12,1,16,13
74926,11,2,7,5
74927,7,12,8,13
74928,4,13,15,15
74929,12,0,10,13
74930,4,13,6,5
74931,1,11,12,3
74932,13,11,6,5
74933,2,8,4,12
74934,15,17,9,0
74935,4,10,2,11
74936,7,1,3,10
74937,15,8,8,12
74938,8,6,16,17
74939,9,2,10,11
74940,16,11,2,5
74941,0,9,17,13
74942,15,7,17,0
74943,16,12,0,13
74944,5,14,13,10
74945,11,0,8,14
74946,6,11,4,5
74947,17,10,13,0
74948,6,8,9,5
74949,1,17,14,10
74950,4,4,2,15
74951,6,1,0,6
74952,10,16,16,16
74953,12,15,7,0
74954,1,14,0,1
74955,0,14,3,13
74956,5,3,13,0
74957,17,6,10,8
74958,17,13,4,0
74959,4,17,0,13
74960,15,15,4,0
74961,16,1,16,16
74962,7,8,8,12
74963,10,8,3,4
74964,16,5,3,16
74965,7,16,4,16
74966,8,9,1,12
74967,8,13,12,17
74968,9,14,11,10
74969,15,3,10,11
74970,8,4,12,17
74971,1,12,11,3
74972,14,11,8,17
74973,11,15,13,5
74974,0,12,9,13
74975,13,6,10,5
74976,1,11,3,5
74977,9,7,3,10
74978,17,17,14,10
74979,13,7,16,1
74980,6,11,10,5
74981,0,8,6,13
74982,5,2,4,0
74983,6,15,0,14
74984,13,17,1,2
74985,14,3,14,13
74986,1,8,7,3
74987,3,7,0,13
74988,9,12,13,13
74989,14,4,15,1
74990,7,2,9,10
74991,17,14,8,13
74992,15,1,9,11
74993,3,16,13,13
74994,7,0,17,10
74995,15,7,14,10
74996,7,12,8,13
74997,14,9,14,10
74998,13,16,9,1
74999,7,2,4,15
75000,5,1,4,14
75001,14,7,17,10
75002,17,11,13,5
75003,15,14,8,17
75004,11,9,5,14
75005,9,15,9,10
75006,6,17,7,10
75007,3,0,13,13
75008,16,12,10,4
75009,10,16,6,8
75010,8,0,7,12
75011,5,5,0,14
75012,8,15,14,17
75013,11,14,8,17
75014,14,15,16,1
75015,11,8,9,3
75016,5,8,3,17
75017,2,1,1,3
75018,6,2,6,5
75019,8,8,0,12
75020,3,4,6,13
75021,1,2,1,3
75022,16,9,10,10
75023,10,12,10,4
75024,12,17,11,0
75025,4,7,1,15
75026,10,14,2,11
75027,15,4,3,0
75028,15,9,9,10
75029,1,14,4,2
75030,14,7,4,15
75031,15,6,14,14
75032,15,12,1,11
75033,7,14,14,10
75034,12,6,9,13
75035,4,16,17,16
75036,1,15,5,0
75037,13,13,15,1
75038,11,2,8,5
75039,5,14,15,14
75040,14,15,9,10
75041,1,7,14,2
75042,6,11,13,5
75043,6,6,12,5
75044,7,5,14,10
75045,2,6,1,5
75046,7,13,13,1
75047,0,0,1,13
75048,14,4,13,1
75049,8,5,7,17
75050,12,7,13,13
75051,6,16,6,5
75052,0,14,6,13
75053,13,17,3,13
75054,9,0,17,10
75055,0,15,2,14
75056,5,12,16,0
75057,7,10,16,8
75058,10,12,11,4
75059,3,4,3,13
75060,15,0,5,14
75061,0,2,11,14
75062,3,5,12,13
75063,0,2,9,14
75064,17,2,5,0
75065,17,3,11,0
75066,17,11,6,5
75067,17,10,12,13
75068,8,2,13,5
75069,13,9,17,10
75070,14,10,0,1
75071,0,3,11,14
75072,2,9,15,0
75073,5,11,2,0
75074,0,10,13,1
75075,6,0,4,6
75076,12,3,5,13
75077,8,1,9,12
75078,6,16,11,5
75079,17,11,3,0
75080,16,12,3,13
75081,2,15,11,0
75082,2,13,2,5
75083,16,16,14,16
75084,1,0,13,1
75085,9,11,1,3
75086,11,11,11,3
75087,11,8,2,5
75088,12,15,7,0
75089,3,13,1,2
75090,9,9,8,10
75091,15,12,2,0
75092,13,6,14,5
75093,9,14,5,10
75094,1,2,13,5
75095,6,4,7,8
75096,2,11,0,14
75097,5,9,14,10
75098,4,12,11,16
75099,14,5,16,17
75100,3,1,2,0
75101,3,16,3,13
75102,6,6,8,5
75103,2,14,10,11
75104,14,16,15,1
75105,9,14,2,10
75106,2,3,8,12
75107,12,4,7,15
75108,17,4,9,10
75109,7,1,15,15
75110,12,2,15,0
75111,2,13,7,5
75112,3,17,3,13
75113,9,15,3,0
75114,17,17,3,13
75115,5,10,14,10
75116,9,17,8,10
75117,0,10,15,11
75118,3,0,13,13
75119,12,0,17,13
75120,5,0,10,14
75121,16,16,4,16
75122,13,17,6,5
75123,6,17,16,0
75124,6,16,17,16
75125,5,1,10,10
75126,8,15,4,12
75127,4,10,14,16
75128,3,13,4,13
75129,15,13,7,0
75130,12,10,0,13
75131,10,13,6,8
75132,16,2,14,16
75133,16,15,0,14
75134,14,8,15,17
75135,9,12,4,13
75136,11,15,0,14
75137,11,15,8,14
75138,8,0,1,12
75139,4,10,8,16
75140,16,6,17,16
75141,6,13,1,2
75142,10,12,17,13
75143,1,7,13,2
75144,14,13,1,2
75145,8,7,5,17
75146,5,10,12,4
75147,9,7,17,10
75148,8,11,8,12
75149,3,12,6,13
75150,8,8,4,12
75151,6,14,2,5
75152,10,3,6,8
75153,15,16,4,16
75154,10,2,16,11
75155,11,6,12,5
75156,1,12,15,3
75157,1,1,9,3
75158,3,0,1,13
75159,7,0,10,8
75160,9,9,0,10
75161,4,4,14,15
75162,11,0,7,14
75163,15,8,17,0
75164,5,3,5,0
75165,14,0,0,1
75166,9,0,17,10
75167,9,17,11,10
75168,7,4,6,15
75169,1,17,16,3
75170,15,5,6,14
75171,0,6,4,13
75172,16,17,13,16
75173,0,2,4,15
75174,11,8,3,5
75175,4,4,1,15
75176,6,12,12,13
75177,11,16,17,3
75178,12,17,10,13
75179,8,3,3,13
75180,11,6,10,5
75181,13,5,2,0
75182,1,9,12,3
75183,6,15,9,5
75184,14,9,17,10
75185,3,10,9,13
75186,15,5,13,0
75187,14,7,10,10
75188,12,14,15,13
75189,16,3,11,16
75190,7,15,13,15
75191,2,6,5,0
75192,13,12,10,4
75193,5,2,11,0
75194,14,15,13,1
75195,2,9,16,0
75196,11,4,14,3
75197,12,4,12,13
75198,5,17,8,0
75199,9,16,5,16
75200,9,5,0,10
75201,11,7,2,5
75202,10,17,6,8
75203,10,10,10,11
75204,14,12,9,13
75205,6,6,15,5
75206,2,12,2,0
75207,7,14,9,10
75208,2,12,0,13
75209,0,16,10,1
75210,10,6,3,8
75211,9,7,0,10
75212,15,9,7,10
75213,4,0,17,13
75214,12,7,7,10
75215,6,15,10,8
75216,11,1,4,3
75217,11,16,17,3
75218,8,15,14,17
75219,7,16,14,8
75220,7,11,16,8
75221,4,13,12,16
75222,15,4,1,11
75223,15,13,13,1
75224,8,14,16,17
75225,14,11,8,17
75226,2,1,16,11
75227,11,10,0,14
75228,10,13,4,11
75229,16,14,7,10
75230,4,7,17,10
75231,10,6,14,8
75232,3,4,8,13
75233,15,14,17,10
75234,6,5,11,14
75235,11,16,4,16
75236,16,17,2,0
75237,4,5,1,15
75238,10,6,15,11
75239,12,14,5,13
75240,4,9,12,7
75241,4,5,13,15
75242,6,5,8,17
75243,1,8,12,3
75244,9,15,14,10
75245,16,9,9,10
75246,3,15,3,13
75247,11,4,4,15
75248,15,5,16,0
75249,5,3,17,0
75250,13,2,6,5
75251,8,12,3,13
75252,16,16,10,16
75253,5,15,10,0
75254,7,5,14,10
75255,0,0,6,13
75256,17,10,8,0
75257,0,15,8,14
75258,4,4,4,15
75259,10,9,1,11
75260,14,6,4,13
75261,8,10,10,11
75262,4,9,5,10
75263,16,1,3,16
75264,1,5,17,0
75265,5,10,12,4
75266,9,4,13,15
75267,12,7,4,15
75268,7,7,6,8
75269,17,10,1,10
75270,17,9,10,10
75271,6,2,8,5
75272,8,11,7,12
75273,15,3,9,0
75274,9,14,0,10
75275,17,6,16,13
75276,17,10,7,10
75277,16,4,8,16
75278,2,5,15,0
75279,4,4,1,15
75280,1,15,3,0
75281,3,13,6,5
75282,12,1,9,13
75283,10,12,17,13
75284,8,16,13,17
75285,10,14,14,1
75286,14,8,7,17
75287,10,8,16,11
75288,7,0,1,10
75289,12,15,10,4
75290,8,8,11,12
75291,14,6,2,5
75292,8,1,16,3
75293,1,14,1,2
75294,13,7,4,15
75295,3,12,1,13
75296,9,14,12,13
75297,12,12,4,13
75298,14,1,15,2
75299,11,4,2,5
75300,4,13,15,15
75301,8,3,6,12
75302,11,4,9,3
75303,16,10,5,16
75304,14,16,12,13
75305,5,9,17,10
75306,9,15,10,11
75307,6,15,8,5
75308,9,1,14,10
75309,11,4,0,14
75310,6,6,13,5
75311,6,0,17,13
75312,17,9,5,10
75313,16,2,2,0
75314,3,0,14,13
75315,16,2,0,16
75316,17,1,11,3
75317,7,5,14,10
75318,2,16,15,0
75319,4,12,7,15
75320,3,12,12,13
75321,8,8,5,17
75322,6,2,17,0
75323,8,10,13,17
75324,16,2,11,5
75325,10,8,12,4
75326,14,8,10,17
75327,7,17,16,0
75328,13,6,16,5
75329,6,4,15,5
75330,11,4,14,3
75331,4,7,13,15
75332,0,7,8,1
75333,13,6,0,1
75334,0,9,4,1
75335,3,13,1,2
75336,10,4,16,16
75337,5,2,1,0
75338,2,13,13,5
75339,12,1,1,3
75340,10,6,5,8
75341,4,0,11,14
75342,6,13,5,5
75343,4,12,14,13
75344,2,9,17,0
75345,16,5,2,0
75346,0,17,5,13
75347,14,1,12,13
75348,4,16,15,16
75349,16,12,11,16
75350,3,10,6,8
75351,14,15,9,10
75352,8,13,4,17
75353,17,13,17,0
75354,16,10,14,16
75355,10,5,3,4
75356,2,13,2,5
75357,12,12,10,4
75358,6,5,8,17
75359,8,9,12,17
75360,5,6,0,14
75361,9,0,14,10
75362,1,12,16,3
75363,1,4,0,3
75364,15,2,9,0
75365,7,12,16,13
75366,1,17,8,3
75367,3,14,9,13
75368,4,8,1,16
75369,2,11,2,5
75370,12,7,14,13
75371,13,8,5,17
75372,2,6,6,5
75373,1,4,9,3
75374,7,4,13,15
75375,16,17,14,10
75376,7,14,2,10
75377,8,11,6,5
75378,10,1,13,2
75379,5,1,6,10
75380,7,15,1,15
75381,13,16,0,1
75382,11,7,11,3
75383,14,12,13,1
75384,10,14,9,10
75385,17,7,8,10
75386,9,8,14,17
75387,6,7,13,5
75388,7,2,17,10
75389,14,10,15,11
75390,10,2,10,11
75391,13,9,12,1
75392,11,4,16,16
75393,4,9,8,12
75394,4,13,11,5
75395,15,8,12,0
75396,16,8,13,16
75397,11,16,7,3
75398,9,13,16,1
75399,10,5,0,14
75400,6,9,3,5
75401,2,15,15,0
75402,8,6,7,8
75403,17,5,14,10
75404,15,15,11,14
75405,3,4,1,13
75406,14,10,5,10
75407,17,3,16,13
75408,10,7,2,11
75409,8,3,12,13
75410,6,14,15,5
75411,17,16,7,0
75412,13,5,6,5
75413,2,2,8,12
75414,1,15,3,0
75415,3,6,7,8
75416,1,1,17,3
75417,6,12,4,5
75418,6,6,10,8
75419,8,0,11,14
75420,12,6,13,5
75421,15,7,12,0
75422,16,14,17,10
75423,16,13,15,16
75424,11,10,7,8
75425,1,15,9,3
75426,4,7,8,15
75427,16,9,1,7
75428,11,16,10,3
75429,7,17,12,13
75430,7,5,7,10
75431,7,14,7,10
75432,4,5,2,15
75433,15,2,4,0
75434,13,16,10,1
75435,9,7,12,10
75436,2,4,3,15
75437,12,6,9,13
75438,17,11,15,0
75439,12,0,11,14
75440,7,6,9,10
75441,15,8,9,0
75442,2,16,17,0
75443,17,4,12,13
75444,17,6,14,10
75445,4,11,5,14
75446,5,8,16,17
75447,10,1,1,3
75448,15,5,1,14
75449,6,10,7,8
75450,12,11,16,4
75451,5,15,0,14
75452,4,5,0,14
75453,17,5,9,10
75454,14,4,16,16
75455,8,10,13,17
75456,15,13,17,0
75457,16,10,6,8
75458,3,13,3,13
75459,4,15,14,15
75460,6,16,16,16
75461,12,4,14,13
75462,12,3,1,13
75463,12,2,8,12
75464,1,14,4,2
75465,13,2,13,5
75466,7,16,12,16
75467,9,11,15,14
75468,13,12,0,1
75469,12,5,12,13
75470,1,17,0,13
75471,16,0,2,16
75472,16,1,6,16
75473,16,11,3,16
75474,1,4,6,15
75475,6,0,14,1
75476,14,3,7,10
75477,5,11,15,14
75478,8,9,14,17
75479,4,3,16,16
75480,3,17,1,13
75481,15,16,4,16
75482,13,6,6,5
75483,14,15,15,0
75484,10,7,16,8
75485,12,12,17,13
75486,7,2,2,15
75487,1,8,0,3
75488,12,15,9,4
75489,17,13,13,1
75490,8,4,6,12
75491,10,8,5,17
75492,0,4,9,1
75493,12,2,1,4
75494,7,11,9,10
75495,10,8,1,11
75496,9,12,2,4
75497,14,11,7,10
75498,10,0,11,14
75499,9,1,3,10
75500,11,8,16,3
75501,8,0,12,13
75502,16,1,13,2
75503,16,11,6,5
75504,7,14,17,10
75505,10,9,12,4
75506,12,15,1,4
75507,13,4,13,1
75508,0,9,11,14
75509,5,3,14,10
75510,4,15,17,0
75511,0,14,3,13
75512,0,11,8,14
75513,0,10,16,1
75514,13,14,2,5
75515,13,14,3,1
75516,15,3,9,0
75517,13,12,9,1
75518,17,14,3,13
75519,12,6,12,13
75520,10,0,14,1
75521,15,10,10,11
75522,15,14,14,1
75523,8,5,1,17
75524,0,2,5,14
75525,16,7,0,10
75526,11,5,2,14
75527,7,1,1,3
75528,1,2,10,11
75529,9,3,9,10
75530,4,5,16,16
75531,6,3,2,5
75532,10,11,16,11
75533,1,11,6,5
75534,4,5,11,14
75535,12,8,11,4
75536,15,10,3,11
75537,15,13,5,0
75538,5,8,8,17
75539,8,17,17,0
75540,7,16,7,8
75541,17,14,12,13
75542,4,13,16,16
75543,6,9,5,10
75544,7,14,11,10
75545,7,12,14,13
75546,3,3,11,3
75547,2,6,7,5
75548,16,0,14,1
75549,9,13,15,1
75550,8,10,17,0
75551,9,15,11,14
75552,13,14,1,2
75553,6,7,13,5
75554,2,12,2,0
75555,3,8,16,13
75556,3,8,15,12
75557,0,1,16,13
75558,5,13,16,0
75559,12,4,4,15
75560,6,4,11,5
75561,12,2,3,13
75562,3,17,14,13
75563,4,10,16,16
75564,5,1,15,14
75565,16,15,9,7
75566,1,2,15,0
75567,1,2,5,0
75568,15,13,4,0
75569,5,16,0,14
75570,8,8,3,12
75571,3,10,4,13
75572,10,15,15,11
75573,1,1,14,2
75574,10,6,4,8
75575,13,15,16,1
75576,6,7,5,8
75577,3,15,1,11
75578,7,8,7,8
75579,11,14,7,10
75580,4,12,14,13
75581,2,8,7,12
75582,15,3,8,0
75583,4,7,11,15
75584,0,12,1,13
75585,17,7,5,10
75586,2,16,12,0
75587,8,13,12,17
75588,15,13,4,0
75589,15,8,4,0
75590,4,2,2,15
75591,10,4,5,11
75592,1,2,5,0
75593,11,16,13,5
